ID,台风编号,时间,纬度,经度,最低气压,中心风速,移动速度,移动方向,七级风圈,十级风圈,DEPICT,
5806,195522,1955/9/2 12:00:00,31.6,145.2,NULL,35,NULL,NULL,NULL,NULL,NULL,
5805,195522,1955/9/2 6:00:00,29.9,145.3,NULL,35,NULL,NULL,NULL,NULL,NULL,
5804,195522,1955/9/2,28.8,145.5,NULL,35,NULL,NULL,NULL,NULL,NULL,
5803,195522,1955/9/1 18:00:00,27.6,145.5,NULL,35,NULL,NULL,NULL,NULL,NULL,
5802,195522,1955/9/1 12:00:00,26.6,145.8,NULL,30,NULL,NULL,NULL,NULL,NULL,
5801,195522,1955/9/1 6:00:00,25.6,146.2,NULL,28,NULL,NULL,NULL,NULL,NULL,
5800,195522,1955/9/1,24.7,146.9,NULL,28,NULL,NULL,NULL,NULL,NULL,
5799,195522,1955/8/31 18:00:00,23.5,147,NULL,25,NULL,NULL,NULL,NULL,NULL,
5798,195522,1955/8/31 12:00:00,22.5,146.7,NULL,23,NULL,NULL,NULL,NULL,NULL,
5797,195522,1955/8/31 6:00:00,21.3,146.2,NULL,23,NULL,NULL,NULL,NULL,NULL,
5796,195519,1955/8/24 12:00:00,26.6,120.2,NULL,12,NULL,NULL,NULL,NULL,NULL,
5795,195519,1955/8/24 6:00:00,25.5,120.5,NULL,12,NULL,NULL,NULL,NULL,NULL,
5794,195519,1955/8/24,24.5,120.6,NULL,12,NULL,NULL,NULL,NULL,NULL,
5793,195519,1955/8/23 18:00:00,23.5,120.5,NULL,20,NULL,NULL,NULL,NULL,NULL,
5792,195519,1955/8/23 12:00:00,22.2,121.5,NULL,25,NULL,NULL,NULL,NULL,NULL,
5791,195519,1955/8/23 6:00:00,21.7,121.8,NULL,25,NULL,NULL,NULL,NULL,NULL,
5790,195519,1955/8/23,21.3,122,NULL,25,NULL,NULL,NULL,NULL,NULL,
5789,195519,1955/8/22 18:00:00,20.9,122.3,NULL,33,NULL,NULL,NULL,NULL,NULL,
5788,195519,1955/8/22 12:00:00,20.7,122.5,NULL,41,NULL,NULL,NULL,NULL,NULL,
5787,195519,1955/8/22 6:00:00,20.2,122.9,NULL,41,NULL,NULL,NULL,NULL,NULL,
5786,195515,1955/8/14,45,155,NULL,15,NULL,NULL,NULL,NULL,NULL,
5785,195515,1955/8/13 18:00:00,44.5,155,NULL,20,NULL,NULL,NULL,NULL,NULL,
5784,195515,1955/8/13 12:00:00,44,154.5,NULL,25,NULL,NULL,NULL,NULL,NULL,
5783,195515,1955/8/13 6:00:00,42,155,NULL,25,NULL,NULL,NULL,NULL,NULL,
5782,195515,1955/8/13,41,155.5,NULL,20,NULL,NULL,NULL,NULL,NULL,
5781,195515,1955/8/12 18:00:00,39.6,156,NULL,17,NULL,NULL,NULL,NULL,NULL,
5780,195515,1955/8/12 12:00:00,38.5,156.2,NULL,15,NULL,NULL,NULL,NULL,NULL,
5779,195515,1955/8/12 6:00:00,35.5,157.5,NULL,20,NULL,NULL,NULL,NULL,NULL,
5778,195515,1955/8/12,34,156,NULL,20,NULL,NULL,NULL,NULL,NULL,
5777,195515,1955/8/11 18:00:00,33.8,153.8,NULL,20,NULL,NULL,NULL,NULL,NULL,
5776,195515,1955/8/11 12:00:00,33.2,149.8,NULL,15,NULL,NULL,NULL,NULL,NULL,
5775,195515,1955/8/11 6:00:00,32.9,147.9,NULL,12,NULL,NULL,NULL,NULL,NULL,
5774,195515,1955/8/11,32.6,146.2,NULL,12,NULL,NULL,NULL,NULL,NULL,
5773,195515,1955/8/10 18:00:00,32.5,145.4,NULL,12,NULL,NULL,NULL,NULL,NULL,
5772,195515,1955/8/10 12:00:00,32.1,144.3,NULL,12,NULL,NULL,NULL,NULL,NULL,
5771,195515,1955/8/10 6:00:00,31.8,143.5,NULL,12,NULL,NULL,NULL,NULL,NULL,
5770,195515,1955/8/10,31.6,142.5,NULL,15,NULL,NULL,NULL,NULL,NULL,
5769,195515,1955/8/9 18:00:00,31.6,141.5,NULL,17,NULL,NULL,NULL,NULL,NULL,
5768,195515,1955/8/9 12:00:00,32.2,141.5,NULL,17,NULL,NULL,NULL,NULL,NULL,
5767,195515,1955/8/9 6:00:00,32.3,141,NULL,17,NULL,NULL,NULL,NULL,NULL,
5766,195515,1955/8/9,31.9,140.7,NULL,17,NULL,NULL,NULL,NULL,NULL,
5765,195515,1955/8/8 18:00:00,31.5,140.5,NULL,17,NULL,NULL,NULL,NULL,NULL,
5764,195515,1955/8/8 12:00:00,31,140.2,NULL,23,NULL,NULL,NULL,NULL,NULL,
5763,195515,1955/8/8 6:00:00,30.7,140.1,NULL,23,NULL,NULL,NULL,NULL,NULL,
5762,195515,1955/8/8,30.2,139.5,NULL,23,NULL,NULL,NULL,NULL,NULL,
5761,195515,1955/8/7 18:00:00,30.4,139,NULL,25,NULL,NULL,NULL,NULL,NULL,
5760,195515,1955/8/7 12:00:00,30,138.6,NULL,28,NULL,NULL,NULL,NULL,NULL,
5759,195515,1955/8/7 6:00:00,29.5,138.5,NULL,28,NULL,NULL,NULL,NULL,NULL,
5758,195515,1955/8/7,28.1,137.8,NULL,33,NULL,NULL,NULL,NULL,NULL,
5757,195515,1955/8/6 18:00:00,26.7,137.3,NULL,38,NULL,NULL,NULL,NULL,NULL,
5756,195515,1955/8/6 12:00:00,25.5,136.4,NULL,38,NULL,NULL,NULL,NULL,NULL,
5755,195515,1955/8/6 6:00:00,25,136.2,NULL,35,NULL,NULL,NULL,NULL,NULL,
5754,195515,1955/8/6,24.5,135.9,NULL,35,NULL,NULL,NULL,NULL,NULL,
5753,195515,1955/8/5 18:00:00,24.3,135.8,NULL,35,NULL,NULL,NULL,NULL,NULL,
5752,195515,1955/8/5 12:00:00,23.1,135.6,NULL,30,NULL,NULL,NULL,NULL,NULL,
5751,195515,1955/8/5 6:00:00,22.1,135.5,NULL,28,NULL,NULL,NULL,NULL,NULL,
5750,195515,1955/8/5,20.8,135.4,NULL,25,NULL,NULL,NULL,NULL,NULL,
5749,195515,1955/8/4 18:00:00,20.5,135.4,NULL,25,NULL,NULL,NULL,NULL,NULL,
5748,195515,1955/8/4 12:00:00,20,135.3,NULL,25,NULL,NULL,NULL,NULL,NULL,
5747,195515,1955/8/4 6:00:00,19.7,135.2,NULL,25,NULL,NULL,NULL,NULL,NULL,
5746,195515,1955/8/4,18.8,135.4,NULL,23,NULL,NULL,NULL,NULL,NULL,
5745,195515,1955/8/3 18:00:00,18,135.8,NULL,20,NULL,NULL,NULL,NULL,NULL,
5744,195515,1955/8/3 12:00:00,17.5,136.2,NULL,15,NULL,NULL,NULL,NULL,NULL,
5743,195515,1955/8/3 6:00:00,17.1,136.7,NULL,12,NULL,NULL,NULL,NULL,NULL,
5742,195513,1955/7/29 18:00:00,33.2,126.2,NULL,7,NULL,NULL,NULL,NULL,NULL,
5741,195513,1955/7/29 12:00:00,31.9,127.3,NULL,12,NULL,NULL,NULL,NULL,NULL,
5740,195513,1955/7/29 6:00:00,30.8,128.6,NULL,17,NULL,NULL,NULL,NULL,NULL,
5739,195513,1955/7/29,30,129.7,NULL,20,NULL,NULL,NULL,NULL,NULL,
5738,195513,1955/7/28 18:00:00,29.3,130.8,NULL,20,NULL,NULL,NULL,NULL,NULL,
5737,195513,1955/7/28 12:00:00,28.7,131.9,NULL,23,NULL,NULL,NULL,NULL,NULL,
5736,195513,1955/7/28 6:00:00,28,132.9,NULL,25,NULL,NULL,NULL,NULL,NULL,
5735,195513,1955/7/28,27.5,133.9,NULL,25,NULL,NULL,NULL,NULL,NULL,
5734,195513,1955/7/27 18:00:00,26.8,135,NULL,25,NULL,NULL,NULL,NULL,NULL,
5733,195513,1955/7/27 12:00:00,26.1,135.9,NULL,30,NULL,NULL,NULL,NULL,NULL,
5732,195513,1955/7/27 6:00:00,25.3,137,NULL,38,NULL,NULL,NULL,NULL,NULL,
5731,195513,1955/7/27,24.5,138.2,NULL,38,NULL,NULL,NULL,NULL,NULL,
5730,195513,1955/7/26 18:00:00,23.6,139.6,NULL,43,NULL,NULL,NULL,NULL,NULL,
5729,195513,1955/7/26 12:00:00,22.6,141,NULL,46,NULL,NULL,NULL,NULL,NULL,
5728,195513,1955/7/26 6:00:00,21.9,142.3,NULL,51,NULL,NULL,NULL,NULL,NULL,
5727,195513,1955/7/26,21.2,143.9,NULL,56,NULL,NULL,NULL,NULL,NULL,
5726,195513,1955/7/25 18:00:00,20.4,145.3,NULL,61,NULL,NULL,NULL,NULL,NULL,
5725,195513,1955/7/25 12:00:00,19.1,146.2,NULL,56,NULL,NULL,NULL,NULL,NULL,
5724,195513,1955/7/25 6:00:00,17.9,147.2,NULL,51,NULL,NULL,NULL,NULL,NULL,
5723,195513,1955/7/25,16.5,148,NULL,46,NULL,NULL,NULL,NULL,NULL,
5722,195513,1955/7/24 18:00:00,15.7,149,NULL,35,NULL,NULL,NULL,NULL,NULL,
5721,195513,1955/7/24 12:00:00,14.5,149.5,NULL,30,NULL,NULL,NULL,NULL,NULL,
5720,195513,1955/7/24 6:00:00,13,150.7,NULL,25,NULL,NULL,NULL,NULL,NULL,
5719,195513,1955/7/24,12.8,151.7,NULL,25,NULL,NULL,NULL,NULL,NULL,
5718,195513,1955/7/23 18:00:00,12,152.2,NULL,23,NULL,NULL,NULL,NULL,NULL,
5717,195513,1955/7/23 12:00:00,11.6,152.9,NULL,20,NULL,NULL,NULL,NULL,NULL,
5716,195513,1955/7/23 6:00:00,11.4,153.7,NULL,20,NULL,NULL,NULL,NULL,NULL,
5706,195512,1955/7/21 12:00:00,36,145.5,NULL,15,NULL,NULL,NULL,NULL,NULL,
5705,195512,1955/7/21 6:00:00,35.5,144,NULL,15,NULL,NULL,NULL,NULL,NULL,
5704,195512,1955/7/21,34.7,142.7,NULL,15,NULL,NULL,NULL,NULL,NULL,
5703,195512,1955/7/20 18:00:00,33.6,141.6,NULL,17,NULL,NULL,NULL,NULL,NULL,
5702,195512,1955/7/20 12:00:00,32.4,140.7,NULL,20,NULL,NULL,NULL,NULL,NULL,
5701,195512,1955/7/20 6:00:00,30.5,139.5,NULL,30,NULL,NULL,NULL,NULL,NULL,
5700,195512,1955/7/20,28.5,138.6,NULL,46,NULL,NULL,NULL,NULL,NULL,
5699,195512,1955/7/19 18:00:00,26.3,137.6,NULL,61,NULL,NULL,NULL,NULL,NULL,
5698,195512,1955/7/19 12:00:00,24.4,136.3,NULL,61,NULL,NULL,NULL,NULL,NULL,
5697,195512,1955/7/19 6:00:00,22.6,135,NULL,43,NULL,NULL,NULL,NULL,NULL,
5696,195512,1955/7/19,21.9,134.2,NULL,25,NULL,NULL,NULL,NULL,NULL,
5695,195512,1955/7/18 18:00:00,21.2,133.3,NULL,25,NULL,NULL,NULL,NULL,NULL,
5694,195512,1955/7/18 12:00:00,20.7,132.4,NULL,25,NULL,NULL,NULL,NULL,NULL,
5693,195512,1955/7/18 6:00:00,20.3,131.4,NULL,25,NULL,NULL,NULL,NULL,NULL,
5692,195512,1955/7/18,20,130.6,NULL,12,NULL,NULL,NULL,NULL,NULL,
5715,195511,1955/7/20,35,143,NULL,17,NULL,NULL,NULL,NULL,NULL,
5714,195511,1955/7/19 18:00:00,34,142,NULL,20,NULL,NULL,NULL,NULL,NULL,
5713,195511,1955/7/19 12:00:00,32.2,140,NULL,23,NULL,NULL,NULL,NULL,NULL,
5712,195511,1955/7/19 6:00:00,30,140.5,NULL,23,NULL,NULL,NULL,NULL,NULL,
5711,195511,1955/7/19,29,141.5,NULL,25,NULL,NULL,NULL,NULL,NULL,
5710,195511,1955/7/18 18:00:00,27.6,141.5,NULL,25,NULL,NULL,NULL,NULL,NULL,
5709,195511,1955/7/18 12:00:00,26,141,NULL,25,NULL,NULL,NULL,NULL,NULL,
5708,195511,1955/7/18 6:00:00,25.5,141.5,NULL,23,NULL,NULL,NULL,NULL,NULL,
5707,195511,1955/7/18,25,142,NULL,20,NULL,NULL,NULL,NULL,NULL,
5691,195510,1955/7/22 18:00:00,35.7,145.2,NULL,15,NULL,NULL,NULL,NULL,NULL,
5690,195510,1955/7/22 12:00:00,34.7,143.3,NULL,17,NULL,NULL,NULL,NULL,NULL,
5689,195510,1955/7/22 6:00:00,33.7,141.7,NULL,20,NULL,NULL,NULL,NULL,NULL,
5688,195510,1955/7/22,32.6,140.8,NULL,25,NULL,NULL,NULL,NULL,NULL,
5687,195510,1955/7/21 18:00:00,31.7,140,NULL,30,NULL,NULL,NULL,NULL,NULL,
5686,195510,1955/7/21 12:00:00,30.8,139.1,NULL,28,NULL,NULL,NULL,NULL,NULL,
5685,195510,1955/7/21 6:00:00,30.6,137.9,NULL,25,NULL,NULL,NULL,NULL,NULL,
5684,195510,1955/7/21,30.5,136.4,NULL,25,NULL,NULL,NULL,NULL,NULL,
5683,195510,1955/7/20 18:00:00,30.4,135.1,NULL,23,NULL,NULL,NULL,NULL,NULL,
5682,195510,1955/7/20 12:00:00,30.3,133.9,NULL,20,NULL,NULL,NULL,NULL,NULL,
5681,195510,1955/7/20 6:00:00,30.2,133.2,NULL,20,NULL,NULL,NULL,NULL,NULL,
5680,195510,1955/7/20,30.5,132.8,NULL,20,NULL,NULL,NULL,NULL,NULL,
5679,195510,1955/7/19 18:00:00,30.7,133.3,NULL,20,NULL,NULL,NULL,NULL,NULL,
5678,195510,1955/7/19 12:00:00,30.8,134.2,NULL,28,NULL,NULL,NULL,NULL,NULL,
5677,195510,1955/7/19 6:00:00,30.7,135,NULL,35,NULL,NULL,NULL,NULL,NULL,
5676,195510,1955/7/19,30.4,135.7,NULL,30,NULL,NULL,NULL,NULL,NULL,
5675,195510,1955/7/18 18:00:00,29.9,137.5,NULL,28,NULL,NULL,NULL,NULL,NULL,
5674,195510,1955/7/18 12:00:00,28.9,139,NULL,28,NULL,NULL,NULL,NULL,NULL,
5673,195510,1955/7/18 6:00:00,27.8,140.4,NULL,25,NULL,NULL,NULL,NULL,NULL,
5672,195510,1955/7/18,26.8,141.8,NULL,23,NULL,NULL,NULL,NULL,NULL,
5671,195510,1955/7/17 18:00:00,26.1,143.2,NULL,23,NULL,NULL,NULL,NULL,NULL,
5670,195510,1955/7/17 12:00:00,25.6,144.6,NULL,20,NULL,NULL,NULL,NULL,NULL,
5669,195510,1955/7/17 6:00:00,25.3,146.1,NULL,15,NULL,NULL,NULL,NULL,NULL,
5668,195510,1955/7/17,25,147.6,NULL,15,NULL,NULL,NULL,NULL,NULL,
5667,195510,1955/7/16 18:00:00,24.5,149.3,NULL,20,NULL,NULL,NULL,NULL,NULL,
5666,195509,1955/7/16 18:00:00,33.9,128.8,NULL,10,NULL,NULL,NULL,NULL,NULL,
5665,195509,1955/7/16 12:00:00,32.2,130.3,NULL,12,NULL,NULL,NULL,NULL,NULL,
5664,195509,1955/7/16 6:00:00,31.2,132.9,NULL,25,NULL,NULL,NULL,NULL,NULL,
5663,195509,1955/7/16,30.2,135.1,NULL,35,NULL,NULL,NULL,NULL,NULL,
5662,195509,1955/7/15 18:00:00,29,136.5,NULL,35,NULL,NULL,NULL,NULL,NULL,
5661,195509,1955/7/15 12:00:00,27.4,137.8,NULL,28,NULL,NULL,NULL,NULL,NULL,
5660,195509,1955/7/15 6:00:00,26,138.2,NULL,23,NULL,NULL,NULL,NULL,NULL,
5659,195509,1955/7/15,24.8,137.9,NULL,20,NULL,NULL,NULL,NULL,NULL,
5658,195509,1955/7/14 18:00:00,23.9,137.1,NULL,20,NULL,NULL,NULL,NULL,NULL,
5657,195509,1955/7/14 12:00:00,22.9,136.3,NULL,20,NULL,NULL,NULL,NULL,NULL,
5656,195509,1955/7/14 6:00:00,21.9,135.6,NULL,20,NULL,NULL,NULL,NULL,NULL,
5655,195509,1955/7/14,20.6,135.2,NULL,15,NULL,NULL,NULL,NULL,NULL,
5654,195509,1955/7/13 18:00:00,19.6,134.9,NULL,12,NULL,NULL,NULL,NULL,NULL,
5653,195509,1955/7/13 12:00:00,18.5,134.7,NULL,12,NULL,NULL,NULL,NULL,NULL,
5652,195507,1955/7/15 12:00:00,31.2,124.8,NULL,35,NULL,NULL,NULL,NULL,NULL,
5651,195507,1955/7/15 6:00:00,30.5,125,NULL,35,NULL,NULL,NULL,NULL,NULL,
5650,195507,1955/7/15,29.8,125,NULL,35,NULL,NULL,NULL,NULL,NULL,
5649,195507,1955/7/14 18:00:00,29.1,124.9,NULL,35,NULL,NULL,NULL,NULL,NULL,
5648,195507,1955/7/14 12:00:00,28.7,124.8,NULL,35,NULL,NULL,NULL,NULL,NULL,
5647,195507,1955/7/14 6:00:00,28.3,125,NULL,35,NULL,NULL,NULL,NULL,NULL,
5646,195507,1955/7/14,27.8,125.1,NULL,35,NULL,NULL,NULL,NULL,NULL,
5645,195507,1955/7/13 18:00:00,27.2,125,NULL,38,NULL,NULL,NULL,NULL,NULL,
5644,195507,1955/7/13 12:00:00,26.7,124.9,NULL,41,NULL,NULL,NULL,NULL,NULL,
5643,195507,1955/7/13 6:00:00,26.2,125,NULL,51,NULL,NULL,NULL,NULL,NULL,
5642,195507,1955/7/13,25.8,125.1,NULL,64,NULL,NULL,NULL,NULL,NULL,
5641,195507,1955/7/12 18:00:00,25.4,124.9,NULL,64,NULL,NULL,NULL,NULL,NULL,
5640,195507,1955/7/12 12:00:00,24.8,124.7,NULL,61,NULL,NULL,NULL,NULL,NULL,
5639,195507,1955/7/12 6:00:00,24.2,124.8,NULL,61,NULL,NULL,NULL,NULL,NULL,
5638,195507,1955/7/12,23.4,125.7,NULL,61,NULL,NULL,NULL,NULL,NULL,
5637,195507,1955/7/11 18:00:00,23,127,NULL,61,NULL,NULL,NULL,NULL,NULL,
5636,195507,1955/7/11 12:00:00,22.2,127.9,NULL,61,NULL,NULL,NULL,NULL,NULL,
5635,195507,1955/7/11 6:00:00,21.5,128.9,NULL,61,NULL,NULL,NULL,NULL,NULL,
5634,195507,1955/7/11,21,130,NULL,61,NULL,NULL,NULL,NULL,NULL,
5633,195507,1955/7/10 18:00:00,19.9,130.7,NULL,56,NULL,NULL,NULL,NULL,NULL,
5632,195507,1955/7/10 12:00:00,19.5,131.8,NULL,56,NULL,NULL,NULL,NULL,NULL,
5631,195507,1955/7/10 6:00:00,19,132.8,NULL,56,NULL,NULL,NULL,NULL,NULL,
5630,195507,1955/7/10,18,133.4,NULL,48,NULL,NULL,NULL,NULL,NULL,
5629,195507,1955/7/9 18:00:00,17.1,134,NULL,43,NULL,NULL,NULL,NULL,NULL,
5628,195507,1955/7/9 12:00:00,16.6,135.1,NULL,38,NULL,NULL,NULL,NULL,NULL,
5627,195507,1955/7/9 6:00:00,15.5,135.4,NULL,38,NULL,NULL,NULL,NULL,NULL,
5626,195507,1955/7/9,14.9,135.5,NULL,38,NULL,NULL,NULL,NULL,NULL,
5625,195507,1955/7/8 18:00:00,14.5,135.8,NULL,38,NULL,NULL,NULL,NULL,NULL,
5624,195507,1955/7/8 12:00:00,14.5,136.4,NULL,33,NULL,NULL,NULL,NULL,NULL,
5623,195507,1955/7/8 6:00:00,14.5,137,NULL,28,NULL,NULL,NULL,NULL,NULL,
5622,195507,1955/7/8,14.5,137.7,NULL,28,NULL,NULL,NULL,NULL,NULL,
5621,195507,1955/7/7 18:00:00,14.5,138.2,NULL,23,NULL,NULL,NULL,NULL,NULL,
5620,195507,1955/7/7 12:00:00,14.4,138.9,NULL,20,NULL,NULL,NULL,NULL,NULL,
5619,195507,1955/7/7 6:00:00,14.3,139.5,NULL,17,NULL,NULL,NULL,NULL,NULL,
5618,195507,1955/7/7,14.3,140.5,NULL,17,NULL,NULL,NULL,NULL,NULL,
5617,195507,1955/7/6 18:00:00,13.8,141.6,NULL,17,NULL,NULL,NULL,NULL,NULL,
5616,195507,1955/7/6 12:00:00,13.3,142.3,NULL,15,NULL,NULL,NULL,NULL,NULL,
5615,195507,1955/7/6 6:00:00,12.8,143.2,NULL,12,NULL,NULL,NULL,NULL,NULL,
5614,195505,1955/6/6 6:00:00,22.1,110.5,NULL,15,NULL,NULL,NULL,NULL,NULL,
5613,195505,1955/6/6,21.8,111.5,NULL,17,NULL,NULL,NULL,NULL,NULL,
5612,195505,1955/6/5 18:00:00,21.5,112,NULL,20,NULL,NULL,NULL,NULL,NULL,
5611,195505,1955/6/5 12:00:00,21.2,113,NULL,20,NULL,NULL,NULL,NULL,NULL,
5610,195505,1955/6/5 6:00:00,21,113.5,NULL,23,NULL,NULL,NULL,NULL,NULL,
5609,195505,1955/6/5,21.5,114.3,NULL,25,NULL,NULL,NULL,NULL,NULL,
5608,195505,1955/6/4 18:00:00,21,114.5,NULL,35,NULL,NULL,NULL,NULL,NULL,
5607,195505,1955/6/4 12:00:00,20.5,114.6,NULL,43,NULL,NULL,NULL,NULL,NULL,
5606,195505,1955/6/4 6:00:00,20.1,114.7,NULL,51,NULL,NULL,NULL,NULL,NULL,
5605,195505,1955/6/4,19.8,114.8,NULL,51,NULL,NULL,NULL,NULL,NULL,
5604,195504,1955/4/26 12:00:00,23.1,130,NULL,15,NULL,NULL,NULL,NULL,NULL,
5603,195504,1955/4/26 6:00:00,22.8,130.4,NULL,20,NULL,NULL,NULL,NULL,NULL,
5602,195504,1955/4/26,22.6,131.3,NULL,35,NULL,NULL,NULL,NULL,NULL,
5601,195504,1955/4/25 18:00:00,23.5,132.3,NULL,46,NULL,NULL,NULL,NULL,NULL,
5600,195504,1955/4/25 12:00:00,23.4,131.5,NULL,51,NULL,NULL,NULL,NULL,NULL,
5599,195504,1955/4/25 6:00:00,22.7,132.1,NULL,51,NULL,NULL,NULL,NULL,NULL,
5598,195504,1955/4/25,22.5,131.5,NULL,43,NULL,NULL,NULL,NULL,NULL,
5597,195504,1955/4/24 18:00:00,21.5,130.6,NULL,35,NULL,NULL,NULL,NULL,NULL,
5596,195504,1955/4/24 12:00:00,21.1,130.3,NULL,35,NULL,NULL,NULL,NULL,NULL,
5595,195504,1955/4/24 6:00:00,20.8,130.1,NULL,35,NULL,NULL,NULL,NULL,NULL,
5594,195504,1955/4/24,20,130,NULL,35,NULL,NULL,NULL,NULL,NULL,
5593,195504,1955/4/23 18:00:00,19.6,130.2,NULL,35,NULL,NULL,NULL,NULL,NULL,
5592,195504,1955/4/23 12:00:00,19.3,130.5,NULL,35,NULL,NULL,NULL,NULL,NULL,
5591,195504,1955/4/23 6:00:00,18.8,130.8,NULL,35,NULL,NULL,NULL,NULL,NULL,
5590,195504,1955/4/23,18.5,131.1,NULL,35,NULL,NULL,NULL,NULL,NULL,
5589,195504,1955/4/22 18:00:00,18,131.5,NULL,35,NULL,NULL,NULL,NULL,NULL,
5588,195504,1955/4/22 12:00:00,17.7,131.9,NULL,35,NULL,NULL,NULL,NULL,NULL,
5587,195504,1955/4/22 6:00:00,17.2,132.3,NULL,35,NULL,NULL,NULL,NULL,NULL,
5586,195504,1955/4/22,16.8,132.8,NULL,30,NULL,NULL,NULL,NULL,NULL,
5585,195504,1955/4/21 18:00:00,16.3,133.3,NULL,41,NULL,NULL,NULL,NULL,NULL,
5584,195504,1955/4/21 12:00:00,15.8,133.6,NULL,41,NULL,NULL,NULL,NULL,NULL,
5583,195504,1955/4/21 6:00:00,15.1,133.7,NULL,30,NULL,NULL,NULL,NULL,NULL,
5582,195504,1955/4/21,14.5,133.6,NULL,20,NULL,NULL,NULL,NULL,NULL,
5581,195504,1955/4/20 18:00:00,13.9,133.9,NULL,20,NULL,NULL,NULL,NULL,NULL,
5580,195504,1955/4/20 12:00:00,13.5,134.2,NULL,25,NULL,NULL,NULL,NULL,NULL,
5579,195504,1955/4/20 6:00:00,13.4,134.6,NULL,33,NULL,NULL,NULL,NULL,NULL,
5578,195504,1955/4/20,13.3,135.2,NULL,33,NULL,NULL,NULL,NULL,NULL,
5577,195504,1955/4/19 18:00:00,13.2,135.7,NULL,28,NULL,NULL,NULL,NULL,NULL,
5576,195504,1955/4/19 12:00:00,12.8,136.3,NULL,23,NULL,NULL,NULL,NULL,NULL,
5575,195504,1955/4/19 6:00:00,12.1,136.9,NULL,23,NULL,NULL,NULL,NULL,NULL,
5574,195504,1955/4/19,11.3,137.2,NULL,25,NULL,NULL,NULL,NULL,NULL,
5573,195504,1955/4/18 18:00:00,10.6,137.4,NULL,35,NULL,NULL,NULL,NULL,NULL,
5572,195504,1955/4/18 12:00:00,10.2,137.5,NULL,35,NULL,NULL,NULL,NULL,NULL,
5571,195504,1955/4/18 6:00:00,9.6,138.2,NULL,35,NULL,NULL,NULL,NULL,NULL,
5570,195504,1955/4/18,9.3,138.6,NULL,41,NULL,NULL,NULL,NULL,NULL,
5569,195504,1955/4/17 18:00:00,8.8,139.1,NULL,46,NULL,NULL,NULL,NULL,NULL,
5568,195504,1955/4/17 12:00:00,8.2,139.4,NULL,46,NULL,NULL,NULL,NULL,NULL,
5567,195504,1955/4/17 6:00:00,7.3,139.5,NULL,41,NULL,NULL,NULL,NULL,NULL,
5566,195504,1955/4/17,6.8,139.5,NULL,35,NULL,NULL,NULL,NULL,NULL,
5565,195503,1955/3/28 18:00:00,27.5,167,NULL,12,NULL,NULL,NULL,NULL,NULL,
5564,195503,1955/3/28 12:00:00,27.2,166,NULL,12,NULL,NULL,NULL,NULL,NULL,
5563,195503,1955/3/28 6:00:00,27,165,NULL,15,NULL,NULL,NULL,NULL,NULL,
5562,195503,1955/3/28,26.4,164.5,NULL,12,NULL,NULL,NULL,NULL,NULL,
5561,195503,1955/3/27 18:00:00,25.9,163.2,NULL,20,NULL,NULL,NULL,NULL,NULL,
5560,195503,1955/3/27 12:00:00,25.6,161.7,NULL,30,NULL,NULL,NULL,NULL,NULL,
5559,195503,1955/3/27 6:00:00,25.2,160.3,NULL,35,NULL,NULL,NULL,NULL,NULL,
5558,195503,1955/3/27,24.8,158.7,NULL,43,NULL,NULL,NULL,NULL,NULL,
5557,195503,1955/3/26 18:00:00,24.5,157.9,NULL,41,NULL,NULL,NULL,NULL,NULL,
5556,195503,1955/3/26 12:00:00,23.4,158.2,NULL,38,NULL,NULL,NULL,NULL,NULL,
5555,195503,1955/3/26 6:00:00,22.7,158.6,NULL,38,NULL,NULL,NULL,NULL,NULL,
5554,195503,1955/3/26,21.6,158.3,NULL,35,NULL,NULL,NULL,NULL,NULL,
5553,195503,1955/3/25 18:00:00,20.4,158.3,NULL,30,NULL,NULL,NULL,NULL,NULL,
5552,195503,1955/3/25 12:00:00,19.2,158.9,NULL,30,NULL,NULL,NULL,NULL,NULL,
5551,195503,1955/3/25 6:00:00,18.3,159.7,NULL,30,NULL,NULL,NULL,NULL,NULL,
5550,195503,1955/3/25,17.4,160.5,NULL,30,NULL,NULL,NULL,NULL,NULL,
5549,195503,1955/3/24 18:00:00,16.4,161.1,NULL,28,NULL,NULL,NULL,NULL,NULL,
5548,195503,1955/3/24 12:00:00,15.5,161.8,NULL,17,NULL,NULL,NULL,NULL,NULL,
5547,195503,1955/3/24 6:00:00,14.5,162.6,NULL,15,NULL,NULL,NULL,NULL,NULL,
5546,195503,1955/3/24,13.5,163.3,NULL,10,NULL,NULL,NULL,NULL,NULL,
5545,195503,1955/3/23 18:00:00,12.3,164,NULL,10,NULL,NULL,NULL,NULL,NULL,
5544,195503,1955/3/23 12:00:00,11.2,164.2,NULL,10,NULL,NULL,NULL,NULL,NULL,
5543,195503,1955/3/23 6:00:00,9.8,164.5,NULL,15,NULL,NULL,NULL,NULL,NULL,
5542,195503,1955/3/23,8.9,165.1,NULL,20,NULL,NULL,NULL,NULL,NULL,
5541,195503,1955/3/22 18:00:00,8.3,165.9,NULL,20,NULL,NULL,NULL,NULL,NULL,
5540,195503,1955/3/22 12:00:00,7.9,166.8,NULL,20,NULL,NULL,NULL,NULL,NULL,
5539,195501,1955/1/6 6:00:00,9,119.5,NULL,17,NULL,NULL,NULL,NULL,NULL,
